timestamp,open,high,low,close,volume,spread,real_volume,symbol,bar_type
2025-07-28 01:14:00,1.17519,1.17519,1.17508,1.17513,31,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:15:00,1.17513,1.17563,1.17513,1.1756199999999999,66,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:16:00,1.1756199999999999,1.17564,1.17543,1.17559,79,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:17:00,1.17557,1.17558,1.17523,1.17524,101,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:18:00,1.17524,1.17529,1.17516,1.1752799999999999,36,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:19:00,1.1752799999999999,1.17529,1.17526,1.17527,22,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:20:00,1.17527,1.17538,1.17523,1.17537,21,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:21:00,1.17537,1.17543,1.17534,1.17543,24,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:22:00,1.17543,1.17553,1.17539,1.17546,28,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:23:00,1.17547,1.17553,1.17544,1.17553,20,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:24:00,1.17553,1.17577,1.1755,1.17573,51,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:25:00,1.17573,1.17587,1.17557,1.17558,49,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:26:00,1.17558,1.17558,1.17519,1.1752799999999999,47,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:27:00,1.17529,1.17529,1.17505,1.17521,56,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:28:00,1.17521,1.17535,1.17521,1.17533,15,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:29:00,1.17537,1.17542,1.17533,1.17536,29,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:30:00,1.17543,1.17551,1.1752799999999999,1.1752799999999999,19,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:31:00,1.1752799999999999,1.1752799999999999,1.17514,1.17519,29,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:32:00,1.1752,1.17539,1.17519,1.17539,29,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:33:00,1.17539,1.17553,1.17539,1.17545,33,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:34:00,1.17545,1.17554,1.17543,1.17554,37,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:35:00,1.17553,1.17563,1.17548,1.1756,31,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:36:00,1.1756,1.17568,1.17554,1.17559,29,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:37:00,1.17557,1.17566,1.17546,1.17555,48,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:38:00,1.17557,1.17561,1.17551,1.17556,33,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:39:00,1.17557,1.17563,1.17555,1.17555,13,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:40:00,1.17555,1.17563,1.17555,1.17561,19,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:41:00,1.17561,1.17561,1.17546,1.17549,21,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:42:00,1.17549,1.17549,1.17537,1.17543,18,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:43:00,1.17542,1.17545,1.17539,1.1754,19,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:44:00,1.17539,1.17543,1.17536,1.17542,23,21,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:45:00,1.17542,1.17547,1.17542,1.17543,14,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:46:00,1.17541,1.17541,1.17533,1.17535,16,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:47:00,1.17536,1.17537,1.17532,1.17533,13,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:48:00,1.17533,1.17541,1.17533,1.17536,22,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:49:00,1.17536,1.17538,1.17534,1.17534,9,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:50:00,1.17534,1.17541,1.17533,1.1754,24,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:51:00,1.1754,1.17547,1.17538,1.17547,14,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:52:00,1.17546,1.17546,1.17539,1.17543,27,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:53:00,1.17543,1.17544,1.17541,1.17544,6,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:54:00,1.17544,1.17554,1.17543,1.17551,16,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:55:00,1.17551,1.17568,1.17546,1.17568,24,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:56:00,1.17568,1.17575,1.17568,1.17572,24,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:57:00,1.17572,1.17572,1.17564,1.17564,31,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:58:00,1.17557,1.17559,1.17549,1.17556,27,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 01:59:00,1.17556,1.1756199999999999,1.17549,1.1755,27,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:00:00,1.17551,1.17551,1.17545,1.17551,24,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:01:00,1.17554,1.17568,1.17553,1.1756199999999999,47,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:02:00,1.17561,1.17581,1.1756,1.17575,33,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:03:00,1.1757,1.17571,1.17565,1.1757,18,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:04:00,1.1757,1.17575,1.17569,1.17572,18,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:05:00,1.17575,1.17575,1.17564,1.17571,36,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:06:00,1.17571,1.17571,1.17566,1.17566,32,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:07:00,1.17566,1.17568,1.1756199999999999,1.17563,27,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:08:00,1.1756199999999999,1.17572,1.17561,1.1757,46,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:09:00,1.17571,1.17571,1.17563,1.17566,39,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:10:00,1.17565,1.17565,1.17538,1.17539,35,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:11:00,1.1754,1.17547,1.17537,1.17538,58,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:12:00,1.17538,1.17551,1.17538,1.17551,37,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:13:00,1.17551,1.1755200000000001,1.17544,1.17551,23,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:14:00,1.17553,1.17553,1.17538,1.17541,27,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:15:00,1.17541,1.1755200000000001,1.17541,1.1755200000000001,29,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:16:00,1.17551,1.17564,1.17551,1.1756199999999999,19,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:17:00,1.1756199999999999,1.17566,1.17541,1.17541,41,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:18:00,1.1754,1.17545,1.1754,1.17544,24,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:19:00,1.17544,1.17548,1.17544,1.17547,32,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:20:00,1.17547,1.1755200000000001,1.17545,1.1755,30,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:21:00,1.17551,1.1756199999999999,1.1755,1.17561,36,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:22:00,1.17561,1.17569,1.17558,1.17567,24,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:23:00,1.17567,1.17572,1.17561,1.17565,55,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:24:00,1.17564,1.17577,1.17564,1.17575,15,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:25:00,1.17575,1.17593,1.17574,1.17586,47,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:26:00,1.17586,1.17593,1.17585,1.17593,31,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:27:00,1.17593,1.17593,1.1758,1.17586,23,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:28:00,1.17586,1.17592,1.17584,1.1758899999999999,35,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:29:00,1.17592,1.17597,1.1759,1.17597,43,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:30:00,1.17596,1.17602,1.17585,1.17585,39,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:31:00,1.17583,1.17585,1.17571,1.17584,37,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:32:00,1.17584,1.1759,1.17584,1.1758899999999999,29,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:33:00,1.17588,1.176,1.17588,1.17599,19,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:34:00,1.17598,1.17599,1.17593,1.17594,32,11,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:35:00,1.17594,1.17598,1.1759,1.17594,39,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:36:00,1.17591,1.17591,1.17586,1.1759,9,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:37:00,1.1759,1.176,1.1758899999999999,1.17599,11,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:38:00,1.17599,1.17599,1.17598,1.17599,5,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:39:00,1.17599,1.17605,1.17595,1.17596,19,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:40:00,1.17595,1.17596,1.17583,1.17584,19,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:41:00,1.17584,1.17584,1.17577,1.17578,17,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:42:00,1.17578,1.1757900000000001,1.17572,1.17573,28,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:43:00,1.17574,1.1758,1.17572,1.1757900000000001,23,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:44:00,1.1758,1.1758899999999999,1.1758,1.17584,67,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:45:00,1.17583,1.17584,1.17557,1.17566,63,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:46:00,1.17566,1.17583,1.17566,1.17582,51,11,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:47:00,1.17583,1.17583,1.17565,1.17565,29,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:48:00,1.17565,1.17574,1.17561,1.17574,62,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:49:00,1.17574,1.1757900000000001,1.17573,1.17576,21,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:50:00,1.17572,1.1757900000000001,1.17571,1.17574,37,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:51:00,1.17574,1.17576,1.17567,1.1757,36,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:52:00,1.1757,1.17572,1.17567,1.17567,7,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:53:00,1.17567,1.17567,1.17557,1.17559,25,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:54:00,1.17559,1.17573,1.17559,1.17573,23,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:55:00,1.17575,1.17575,1.1756,1.1756,29,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:56:00,1.1756,1.17565,1.17559,1.17565,23,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:57:00,1.17565,1.17574,1.1756,1.1756,56,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:58:00,1.1756,1.17561,1.1755,1.1755,41,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 02:59:00,1.17554,1.17555,1.17551,1.17553,34,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:00:00,1.17554,1.17599,1.17554,1.17583,118,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:01:00,1.17582,1.17634,1.17582,1.1762,90,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:02:00,1.1762,1.17645,1.1762,1.17638,88,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:03:00,1.17638,1.17666,1.17636,1.1766,110,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:04:00,1.1766,1.1768,1.1766,1.17669,123,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:05:00,1.17666,1.17673,1.17658,1.17662,81,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:06:00,1.17661,1.17671,1.17655,1.17664,71,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:07:00,1.17664,1.17664,1.17611,1.17612,94,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:08:00,1.17612,1.17621,1.17611,1.1762,64,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:09:00,1.17618,1.17621,1.17602,1.17621,91,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:10:00,1.17621,1.17621,1.1758,1.17586,71,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:11:00,1.17586,1.1758899999999999,1.17581,1.17581,52,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:12:00,1.17581,1.17586,1.17581,1.17581,20,10,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:13:00,1.17581,1.17617,1.17581,1.17617,54,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:14:00,1.17617,1.17632,1.17616,1.17629,19,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:15:00,1.17629,1.17689,1.17625,1.1768,112,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:16:00,1.1768,1.17704,1.17676,1.17699,90,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:17:00,1.17699,1.17702,1.17686,1.17698,76,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:18:00,1.17698,1.177,1.17662,1.17662,76,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:19:00,1.17663,1.17676,1.17657,1.17668,61,8,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
2025-07-28 03:20:00,1.17673,1.17691,1.17673,1.1769,79,9,0,EURUSD,EURUSD-1-MINUTE-BID-EXTERNAL
